2445
381 381
112 376 -6.6536
113 12 -3.24537
113 35 -2.84785
113 113 20.3634
113 217 -2.94932
113 221 -7.18243
113 321 -1.14461
113 326 1.87286
113 378 -4.68828
114 0 -2.1081
114 35 -2.4687
114 107 -0.957924
114 114 14.5933
114 115 1.34058
114 321 -1.88792
114 325 -5.2188
114 377 -3.15897
115 0 -3.249
115 36 -3.00445
115 114 1.34058
115 115 12.3929
115 122 -1.0835
115 233 -1.66466
115 325 -4.59931
116 13 -2.36356
116 36 -2.7093
116 116 9.97636
116 175 -1.29186
116 222 -3.75776
116 234 -0.870667
116 327 1.12372
117 13 -1.96722
117 37 -1.52028
117 117 6.74292
117 177 -0.580444
117 225 0.828003
117 237 -0.794787
117 332 -2.63569
118 37 -1.02274
118 118 2.69259
118 236 -0.21283
118 331 0.45343
119 38 -0.0423602
119 119 0.765971
119 239 -0.0967407
119 305 -0.288232
119 361 -0.247704
120 14 -0.150246
120 38 -0.0927412
120 120 3.06232
120 179 -0.348267
120 209 -0.967663
120 240 -0.447889
120 305 -0.0354899
120 362 -0.9946
121 14 -0.216364
121 39 -0.2935
121 121 6.48216
121 176 -0.944959
121 209 0.00156226
121 235 -0.677185
121 304 -2.14472
121 360 -2.15776
122 0 -0.496635
122 39 -0.385229
122 106 -4.07514
122 115 -1.0835
122 122 11.3848
122 233 -1.5663
122 304 0.155169
122 357 -3.85562
123 2 -1.4506
123 40 -1.35701
123 110 -1.00973
123 123 6.57715
123 138 -0.891553
123 260 -0.861682
123 343 -0.977267
124 15 -1.16984
124 40 -1.26343
124 124 5.7002
124 190 -0.744799
124 232 -0.8448
124 262 -0.774671
124 345 -0.877266
125 15 -1.07625
125 41 -0.982666
125 125 4.82324
125 192 -0.657789
125 230 -0.744799
125 265 -0.627917
125 342 -0.712334
126 1 -0.795492
126 41 -0.889079
126 103 -0.579867
126 126 3.94629
126 134 -0.511035
126 263 -0.540906
126 340 -0.612333
127 1 -0.406773
127 42 -0.270071
127 103 0.336607
127 127 4.23461
127 134 -0.281113
127 251 -0.736192
127 300 -1.4732
127 353 -1.39094
128 16 -0.109808
128 42 -0.175664
128 128 1.89035
128 185 -0.369721
128 205 -0.5704
128 252 -0.149079
128 300 0.114425
128 356 -0.623005
129 16 -0.0639307
129 43 -0.032673
129 129 0.621963
129 182 -0.0584669
129 205 0.0263217
129 247 -0.128007
129 293 -0.154412
129 350 -0.207998
130 43 -0.0127519
130 130 0.0712602
130 245 -0.00927763
130 293 0.00176224
130 349 -0.0271607
131 44 -0.187406
131 131 0.627236
131 135 -0.140381
131 248 -0.055878
131 257 -0.137011
132 17 -0.405678
132 44 -0.302389
132 132 1.74224
132 184 -0.151668
132 188 -0.292854
132 250 -0.194223
132 259 -0.386047
133 17 -0.497273
133 45 -0.577176
133 133 2.63267
133 186 -0.314844
133 191 -0.58492
133 253 -0.226746
133 264 -0.417529
134 1 -0.7019
134 45 -0.645385
134 126 -0.511035
134 127 -0.281113
134 134 3.29853
134 251 -0.404337
134 263 -0.737
135 46 -0.217942
135 131 -0.140381
135 135 0.688831
135 257 -0.143506
135 269 -0.0683896
136 18 -0.56095
136 46 -0.383599
136 136 2.26866
136 187 -0.361687
136 194 -0.221135
136 258 -0.456238
136 271 -0.272695
137 18 -0.749994
137 47 -0.950731
137 137 4.07305
137 189 -0.818888
137 197 -0.52561
137 261 -0.611036
137 276 -0.394592
138 2 -1.38729
138 47 -1.16316
138 123 -0.891553
138 138 6.10201
138 142 -0.58876
138 260 -1.22833
138 275 -0.809652
139 48 -0.46825
139 139 1.53187
139 272 -0.11499
139 281 0.00187174
140 19 -0.905711
140 48 -0.698664
140 140 3.92314
140 196 -0.314336
140 200 0.00341797
140 274 -0.807662
140 283 -1.17142
141 19 -1.08939
141 49 -1.24971
141 141 5.83354
141 198 -1.31448
141 203 -1.67012
141 277 -0.472259
141 288 0.00463867
142 2 -1.50024
142 49 -1.38666
142 138 -0.58876
142 142 7.26306
142 146 0.00553385
142 275 -1.69655
142 287 -2.04414
143 50 -2.51345
143 143 20.6874
143 284 0.0131022
143 316 -4.51236
143 369 -5.28375
144 20 -1.99655
144 50 -2.245
144 144 15.6232
144 202 0.0102539
144 213 -3.00359
144 286 -4.18959
144 316 -0.372231
144 372 -3.72072
145 20 -1.7646
145 51 -1.54672
145 145 11.5371
145 204 -3.19219
145 213 -0.464022
145 289 0.00773112
145 309 -1.95546
145 366 -2.53781
146 2 -1.14719
146 51 -1.34125
146 110 -1.22879
146 142 0.00553385
146 146 8.21251
146 287 -2.31947
146 309 -0.463281
146 365 -1.65442
147 147 1
148 148 1
149 149 1
150 150 1
151 151 1
152 152 1
153 153 1
154 154 1
155 155 1
156 156 1
157 157 1
158 158 1
159 159 1
160 160 1
161 161 1
162 162 1
163 163 1
164 164 1
165 165 1
166 166 1
167 167 1
168 168 1
169 169 1
170 170 1
171 171 1
172 172 1
173 173 1
174 174 1
175 13 -0.735229
175 66 -0.657837
175 116 -1.29186
175 175 5.9458
175 177 -1.00709
175 234 -1.22456
175 242 -0.950122
176 14 -0.503052
176 66 -0.580444
176 121 -0.944959
176 176 4.62451
176 179 -0.732653
176 235 -1.01226
176 244 -0.789625
177 13 -1.05886
177 67 -0.71712
177 117 -0.580444
177 175 -1.00709
177 177 4.70709
177 237 -0.758558
177 242 -0.5224
178 67 -0.406451
178 178 1.40387
178 180 -0.154785
178 238 -0.174133
178 243 -0.385755
179 14 -0.68089
179 68 -0.525556
179 120 -0.348267
179 176 -0.732653
179 179 3.22064
179 240 -0.484118
179 244 -0.406311
180 68 -0.339155
180 178 -0.154785
180 180 1.23871
180 241 -0.135437
180 243 -0.359851
181 69 -0.124108
181 181 0.318503
181 183 -0.0325778
181 246 -0.0248111
181 254 -0.0697118
182 16 -0.233269
182 69 -0.186486
182 129 -0.0584669
182 182 0.778301
182 185 -0.135859
182 247 -0.0774937
182 256 -0.081767
183 70 -0.0872212
183 181 -0.0325778
183 183 0.404715
183 249 -0.0403445
183 254 -0.159196
184 17 -0.258425
184 70 -0.165041
184 132 -0.151668
184 184 1.55421
184 186 -0.478883
184 250 -0.361924
184 255 -0.128367
185 16 -0.0985949
185 71 -0.129662
185 128 -0.369721
185 182 -0.135859
185 185 1.26684
185 252 -0.209787
185 256 -0.31514
186 17 -0.191796
186 71 -0.160729
186 133 -0.314844
186 184 -0.478883
186 186 1.95653
186 253 -0.580247
186 255 -0.217569
187 18 -0.631714
187 72 -0.58492
187 136 -0.361687
187 187 2.8501
187 189 -0.464282
187 258 -0.347399
187 266 -0.4474
188 17 -0.491333
188 72 -0.538127
188 132 -0.292854
188 188 2.41162
188 191 -0.377271
188 259 -0.307142
188 268 -0.394152
189 18 -0.482465
189 73 -0.568179
189 137 -0.818888
189 187 -0.464282
189 189 3.69965
189 261 -0.588956
189 266 -0.760396
190 15 -0.71623
190 73 -0.6461
190 124 -0.744799
190 190 4.79584
190 192 -0.982666
190 262 -1.06455
190 267 -0.620125
191 17 -0.359088
191 74 -0.460386
191 133 -0.58492
191 188 -0.377271
191 191 2.8775
191 264 -0.439608
191 268 -0.643412
192 15 -0.686358
192 74 -0.569476
192 125 -0.657789
192 190 -0.982666
192 192 4.41217
192 265 -0.900777
192 267 -0.595451
193 75 -0.19293
193 193 0.97468
193 195 -0.0916898
193 270 -0.0839231
193 278 -0.402206
194 18 -0.395262
194 75 -0.301878
194 136 -0.221135
194 194 2.58397
194 197 -0.831054
194 271 -0.573745
194 280 -0.244435
195 76 -0.437293
195 193 -0.0916898
195 195 1.06089
195 273 -0.0994565
195 278 -0.21044
196 19 -1.07667
196 76 -0.749183
196 140 -0.314336
196 196 3.35988
196 198 -0.517828
196 274 -0.389425
196 279 -0.291036
197 18 -0.305275
197 77 -0.336342
197 137 -0.52561
197 194 -0.831054
197 197 3.56104
197 276 -1.10396
197 280 -0.436117
198 19 -0.398475
198 77 -0.367408
198 141 -1.31448
198 196 -0.517828
198 198 4.25074
198 277 -0.630667
198 279 -0.994796
199 78 -2.2779
199 199 10.1018
199 201 0.00748698
199 282 0.00561523
199 290 -2.63115
200 19 -1.43635
200 78 -1.84154
200 140 0.00341797
200 200 6.58813
200 203 -1.75843
200 283 -1.50908
200 292 0.00512695
201 79 -3.33245
201 199 0.00748698
201 201 12.988
201 285 0.00935872
201 290 -2.9792
202 20 -3.6753
202 79 -3.51946
202 144 0.0102539
202 202 14.4939
202 204 -3.35322
202 286 -3.85192
202 291 0.00854492
203 19 0.00406901
203 80 0.00569661
203 141 -1.67012
203 200 -1.75843
203 203 7.5293
203 288 -1.97661
203 292 -2.07531
204 20 0.00895182
204 80 0.00732422
204 145 -3.19219
204 202 -3.35322
204 204 12.5488
204 289 -2.88569
204 291 -3.03635
205 16 -0.380327
205 81 -0.495791
205 128 -0.5704
205 129 0.0263217
205 205 1.76704
205 294 -0.400891
205 299 0.0617428
205 350 0.0026268
205 356 -0.00607598
206 28 -0.769514
206 81 -0.62516
206 206 2.59807
206 208 0.0571498
206 212 -0.574854
206 294 0.0255112
206 299 -0.806968
206 351 0.04551
206 355 0.0579056
207 10 0.0887392
207 82 0.122758
207 104 -2.95176
207 105 0.349777
207 207 9.3459
207 298 0.213456
207 302 -2.2912
207 354 -2.25508
207 358 -2.60346
208 28 0.104254
208 82 0.122811
208 206 0.0571498
208 208 4.62075
208 210 -1.0603
208 298 -1.4188
208 302 0.110979
208 355 -1.15366
208 359 -1.37026
209 14 -1.51766
209 83 -1.30296
209 120 -0.967663
209 121 0.00156226
209 209 4.62319
209 303 -1.33458
209 306 -0.0104521
209 360 0.306285
209 362 0.220662
210 28 -0.92991
210 83 -1.10738
210 208 -1.0603
210 210 3.54339
210 212 0.0137429
210 303 0.0377173
210 306 -0.762909
210 359 0.160777
210 363 0.117174
211 84 0.0251045
211 211 0.405154
211 295 -0.147585
211 307 -0.00729071
211 352 -0.099541
211 364 -0.130555
212 28 0.0775588
212 84 0.0497018
212 206 -0.574854
212 210 0.0137429
212 212 1.87748
212 295 0.0029124
212 307 -0.381015
212 351 -0.473915
212 363 -0.584757
213 20 -3.08737
213 85 -3.41143
213 144 -3.00359
213 145 -0.464022
213 213 13.0697
213 310 -2.51576
213 315 -0.535611
213 366 -0.0173733
213 372 0.047722
214 29 -4.09849
214 85 -3.74864
214 214 14.6038
214 216 -0.758543
214 220 -2.67062
214 310 -0.660136
214 315 -3.19107
214 367 0.253709
214 371 0.371304
215 86 0.881047
215 215 24.5821
215 314 -0.657886
215 318 -5.00051
215 370 -6.78278
215 374 -7.3338
216 29 0.550326
216 86 0.71046
216 214 -0.758543
216 216 18.0357
216 218 -3.37031
216 314 -4.0088
216 318 -0.854258
216 371 -4.88195
216 375 -5.30183
217 12 -5.61158
217 87 -5.21764
217 112 -1.25724
217 113 -2.94932
217 217 17.7649
217 319 -3.54619
217 322 -1.0967
217 376 1.14737
217 378 0.909217
218 29 -4.46038
218 87 -4.83366
218 216 -3.37031
218 218 16.1672
218 220 -0.872261
218 319 -1.00003
218 322 -2.81374
218 375 0.739806
218 379 0.564966
219 11 0.0775196
219 88 0.167267
219 108 -1.40867
219 109 -0.66313
219 219 9.23732
219 311 -1.73054
219 323 -0.798767
219 368 -2.29093
219 380 -2.50841
220 29 0.404786
220 88 0.276571
220 214 -2.67062
220 218 -0.872261
220 220 13.0597
220 311 -0.747636
220 323 -2.21697
220 367 -3.41157
220 379 -3.72048
221 12 2.16858
221 89 1.77429
221 113 -7.18243
221 221 24.3286
221 223 -7.54475
221 326 -6.49281
221 334 -6.83178
222 13 0.985718
222 89 1.38
222 116 -3.75776
222 222 14.5972
222 225 -3.95647
222 327 -4.44738
222 336 -4.66944
223 12 -8.26943
223 90 -7.91879
223 112 2.48401
223 221 -7.54475
223 223 28.0995
223 329 -8.66682
223 334 2.07001
224 90 -7.49801
224 224 25.1801
224 226 1.81372
224 330 2.26715
224 335 -6.70319
225 13 -3.23179
225 91 -4.14347
225 117 0.828003
225 222 -3.95647
225 225 12.7725
225 332 -3.39544
225 336 1.242
226 91 -5.12528
226 224 1.81372
226 226 19.5845
226 333 1.36029
226 335 -5.9201
227 10 -1.474
227 92 -1.61438
227 105 -1.0474
227 227 7.23486
227 229 -0.96298
227 338 -1.09545
227 346 -1.00844
228 11 -1.89514
228 92 -1.75476
228 108 -1.29025
228 228 8.55029
228 231 -1.18766
228 339 -1.2422
228 348 -1.1422
229 10 -0.918826
229 93 -0.879865
229 104 -1.28682
229 227 -0.96298
229 229 6.33051
229 341 -0.838305
229 346 -1.41551
230 15 -0.778567
230 93 -0.833112
230 125 -0.744799
230 230 5.67279
230 232 -1.26343
230 342 -1.15814
230 347 -0.869474
231 11 -1.23181
231 94 -1.08376
231 109 -1.80155
231 228 -1.18766
231 231 8.13922
231 344 -1.12532
231 348 -1.67287
232 15 -0.811033
232 94 -0.943499
232 124 -0.8448
232 230 -1.26343
232 232 6.16608
232 345 -1.36871
232 347 -0.907138
233 36 -0.986755
233 39 -0.870667
233 115 -1.66466
233 122 -1.5663
233 233 7.92773
233 234 -1.41096
233 235 -1.32292
234 36 -1.49379
234 66 -1.15206
234 116 -0.870667
234 175 -1.22456
234 233 -1.41096
234 234 7.01935
234 235 -0.773926
235 39 -1.24009
235 66 -1.08476
235 121 -0.677185
235 176 -1.01226
235 233 -1.32292
235 234 -0.773926
235 235 6.19354
236 37 -0.499652
236 118 -0.21283
236 236 1.73419
236 237 -0.478956
236 238 -0.193481
237 37 -0.406311
237 67 -0.367615
237 117 -0.794787
237 177 -0.758558
237 236 -0.478956
237 237 3.30322
237 238 -0.453051
238 67 -0.432355
238 178 -0.174133
238 236 -0.193481
238 237 -0.453051
238 238 1.56903
239 38 -0.245954
239 119 -0.0967407
239 239 0.908386
239 240 -0.26665
239 241 -0.116089
240 38 -0.21283
240 68 -0.251526
240 120 -0.447889
240 179 -0.484118
240 239 -0.26665
240 240 1.98193
240 241 -0.292554
241 68 -0.31325
241 180 -0.135437
241 239 -0.116089
241 240 -0.292554
241 241 1.07355
242 66 -0.898359
242 67 -0.68089
242 175 -0.950122
242 177 -0.5224
242 242 4.21161
242 243 -0.639453
242 244 -0.464355
243 67 -0.328918
243 68 -0.290222
243 178 -0.385755
243 180 -0.359851
243 242 -0.639453
243 243 2.64258
243 244 -0.603223
244 66 -0.841387
244 68 -0.561785
244 176 -0.789625
244 179 -0.406311
244 242 -0.464355
244 243 -0.603223
244 244 3.71613
245 43 -0.0539329
245 130 -0.00927763
245 245 0.146078
245 246 -0.0170443
245 247 -0.0346928
246 69 -0.0522023
246 181 -0.0248111
246 245 -0.0170443
246 246 0.23229
246 247 -0.0890205
247 43 -0.0286944
247 69 -0.0442279
